Te_eV,ne_cm3,tau_QSS_s,tau_QSS_And_s,tau_relax_s,tau_relax_And_s,pct_d_tau_QSS,pct_d_tau_relax,pct_d_M
2.120950887920191,138949549437313.6,0.0001272746898528526,0.00010691183230188974,2.579311336550489e-09,2.4478285005338894e-09,-15.999141364638314,-5.097594623549462,-11.48711320629393
2.120950887920191,372759372031493.8,3.426629592561756e-05,2.8670197573886808e-05,1.8350468908960486e-09,1.806953499640326e-09,-16.331203010323325,-1.5309358793553551,-15.030372496314815
2.120950887920191,1000000000000000.0,8.649838237827585e-06,7.256576367665421e-06,1.4419900376375057e-09,1.4002786465693751e-09,-16.107374864759127,-2.8926268545148015,-13.60838789290092
2.2229964825261948,1000000000000.0,0.033959941099643634,0.0314205989576488,3.3076021734850926e-08,3.303427082626247e-08,-7.477463328172496,-0.12622711680123633,-7.360527192627875
2.2229964825261948,2682695795279.7275,0.011183834360026623,0.010059674121838254,1.9859543948122416e-08,1.9966009224218553e-08,-10.051653145064044,0.5360912434557719,-10.531287080657236
2.2229964825261948,7196856730011.528,0.0035918147093224628,0.0031514217559921376,1.1296923962458346e-08,1.1424805553603495e-08,-12.261015363272964,1.1320036460378269,-13.243106560200635
2.2229964825261948,19306977288832.457,0.0011152094437723093,0.0009588585325461309,7.343303933831304e-09,7.2262950455773335e-09,-14.019869729340307,-1.5934093060604448,-12.627670906645028
2.2229964825261948,51794746792312.02,0.0003333277855144381,0.00028290542532726745,4.7523476950348154e-09,4.575496797243312e-09,-15.126959821051766,-3.721337518638934,-11.846469413324979
2.2229964825261948,138949549437313.6,9.62303940375387e-05,8.111224816901547e-05,2.528275874702423e-09,2.4081532494456277e-09,-15.710364713487268,-4.751167641898791,-11.50585975729953
2.2229964825261948,372759372031493.8,2.608492419395082e-05,2.1899620278562876e-05,1.8187175367708923e-09,1.7908694225022517e-09,-16.044915002507576,-1.5311951254445288,-14.739408989022296
2.2229964825261948,1000000000000000.0,6.647667988805367e-06,5.596666730930661e-06,1.4161188432380362e-09,1.3749528390255785e-09,-15.810074444821643,-2.906959709562884,-13.28943320413214
2.329951810515372,1000000000000.0,0.02533430675082123,0.023505949601134304,3.2909189320438484e-08,3.286860307682775e-08,-7.216921969367318,-0.12332799576295628,-7.1023531634128005
2.329951810515372,2682695795279.7275,0.008375157796615247,0.007559894001350738,1.9683345981612926e-08,1.982306095714452e-08,-9.734309669890528,0.7098131367609506,-10.370511553296858
