state_idx,n,l,label,type,source,Te_eV,K_ion_cm3s,I_n_eV
40,13,-1,n13(bund),bundled,Lotz1968,6.551286,5.609834346122648e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,6.866488,5.545920687341301e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,7.196857,5.481986010406266e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,7.54312,5.418063343605048e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,7.906043,5.354184354899369e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,8.286428,5.2903793864651755e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,8.685114,5.2266774890749945e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,9.102982,5.163106456265469e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,9.540955,5.099692858238428e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,10.0,5.0364620754490576e-05,0.080508
41,14,-1,n14(bund),bundled,Lotz1968,1.0,9.375582989256199e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.048113,9.34415220712497e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.098541,9.309692645915494e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.151395,9.272324922966769e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.206793,9.232168030943685e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.264855,9.18933920739744e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.325711,9.143953818870708e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.389495,9.096125258629464e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.456348,9.045964857138788e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.526418,8.99358180443617e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.599859,8.939083083592489e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.676833,8.882573414487674e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.757511,8.824155207164568e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.84207,8.763928524060836e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,1.930698,8.701991050454427e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,2.02359,8.638438072493004e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,2.120951,8.573362462211834e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,2.222996,8.506854668977871e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,2.329952,8.439002716829604e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,2.442053,8.369892207213511e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,2.559548,8.299606326647533e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,2.682696,8.228225858870725e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,2.811769,8.15582920106575e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,2.947052,8.082492383766957e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,3.088844,8.008289094092005e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,3.237458,7.933290701958695e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,3.393222,7.857566288971443e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,3.55648,7.781182679683356e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,3.727594,7.704204474960178e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,3.90694,7.626694087191856e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,4.094915,7.548711777115576e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,4.291934,7.470315692031482e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,4.498433,7.391561905208444e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,4.714866,7.312504456292639e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,4.941713,7.233195392546056e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,5.179475,7.153684810755582e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,5.428675,7.074020899666057e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,5.689866,6.99424998280255e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,5.963623,6.914416561558337e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,6.250552,6.834563358435471e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,6.551286,6.754731360334572e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,6.866488,6.67495986179972e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,7.196857,6.595286508132677e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,7.54312,6.515747338298755e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,7.906043,6.436376827553997e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,8.286428,6.357207929730186e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,8.685114,6.278272119120693e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,9.102982,6.199599431916045e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,9.540955,6.121218507143655e-05,0.069417
41,14,-1,n14(bund),bundled,Lotz1968,10.0,6.0431566270713254e-05,0.069417
42,15,-1,n15(bund),bundled,Lotz1968,1.0,0.00011407581141223641,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.048113,0.00011358403799978661,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.098541,0.00011305930995395855,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.151395,0.00011250304773564155,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.206793,0.0001119166476105089,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.264855,0.00011130148053825464,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.325711,0.00011065889120881318,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.389495,0.00010999019721557236,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.456348,0.00010929668835604395,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.526418,0.00010857962605090455,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.599859,0.00010784024287276752,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.676833,0.0001070797421764843,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.757511,0.00010629929782320581,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.84207,0.00010550005399085214,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,1.930698,0.00010468312506404944,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,2.02359,0.00010384959559698596,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,2.120951,0.00010300052034302313,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,2.222996,0.00010213692434526363,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,2.329952,0.00010125980308263216,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,2.442053,0.00010037012266636397,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,2.559548,9.946882008211817e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,2.682696,9.855680347324322e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,2.811769,9.763495246101577e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,2.947052,9.670411849795372e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,3.088844,9.57651252505702e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,3.237458,9.481876900818714e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,3.393222,9.386581911466509e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,3.55648,9.290701842013267e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,3.727594,9.194308375000935e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,3.90694,9.097470638881916e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,4.094915,9.000255257647913e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,4.291934,8.902726401492539e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,4.498433,8.804945838310777e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,4.714866,8.70697298585382e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,4.941713,8.608864964372882e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,5.179475,8.510676649598948e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,5.428675,8.41246072591879e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,5.689866,8.314267739619241e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,5.963623,8.21614615208324e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,6.250552,8.118142392831656e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,6.551286,8.020300912314548e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,6.866488,7.922664234364995e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,7.196857,7.825273008236706e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,7.54312,7.728166060154987e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,7.906043,7.631380444317597e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,8.286428,7.534951493289212e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,8.685114,7.438912867739243e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,9.102982,7.34329660547879e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,9.540955,7.248133169757965e-05,0.06047
42,15,-1,n15(bund),bundled,Lotz1968,10.0,7.153451496789681e-05,0.06047
