n_i,l_i,l_i_char,n_f,l_f,l_f_char,E_eV,sigma_a0sq,filename
5,1,P,8,4,G,0.3324586,86.75,8G.5P
5,1,P,8,4,G,0.3376798,114.2,8G.5P
5,1,P,8,4,G,0.438432,133.2,8G.5P
5,1,P,8,4,G,0.538432,106.9,8G.5P
5,1,P,8,4,G,0.638432,93.33,8G.5P
5,1,P,8,4,G,0.744232,85.18,8G.5P
5,1,P,8,4,G,0.944232,63.94,8G.5P
5,1,P,8,4,G,1.144232,55.35,8G.5P
5,1,P,8,4,G,1.344232,50.78,8G.5P
5,1,P,8,4,G,1.544232,47.96,8G.5P
5,1,P,8,4,G,2.544232,38.87,8G.5P
5,1,P,8,4,G,3.544232,30.06,8G.5P
5,1,P,8,4,G,4.544232,25.46,8G.5P
5,1,P,8,4,G,5.544232,22.23,8G.5P
5,1,P,8,4,G,7.544232,17.36,8G.5P
5,1,P,8,4,G,9.544232,14.02,8G.5P
5,1,P,8,4,G,11.544232,11.79,8G.5P
5,1,P,8,4,G,13.544232,10.23,8G.5P
5,1,P,8,4,G,15.544232,9.002,8G.5P
5,1,P,8,4,G,19.544232,7.255,8G.5P
5,1,P,8,4,G,23.544232,6.062,8G.5P
5,1,P,8,4,G,27.544232,5.2,8G.5P
5,1,P,8,4,G,31.544232,4.552,8G.5P
5,1,P,8,4,G,35.544232,4.043,8G.5P
5,1,P,8,4,G,43.544232,3.304,8G.5P
5,1,P,8,4,G,51.544232,2.792,8G.5P
5,1,P,8,4,G,59.544232,2.414,8G.5P
5,1,P,8,4,G,67.544232,2.129,8G.5P
5,1,P,8,4,G,75.544232,1.903,8G.5P
5,1,P,8,4,G,91.544232,1.57,8G.5P
5,1,P,8,4,G,107.544232,1.336,8G.5P
5,1,P,8,4,G,123.544232,1.163,8G.5P
5,1,P,8,4,G,139.544232,1.03,8G.5P
5,1,P,8,4,G,155.544232,0.9239,8G.5P
5,1,P,8,4,G,187.544232,0.7662,8G.5P
5,1,P,8,4,G,219.544232,0.6545,8G.5P
5,1,P,8,4,G,251.544232,0.5712,8G.5P
5,1,P,8,4,G,283.544232,0.5067,8G.5P
5,1,P,8,4,G,315.544232,0.4553,8G.5P
5,1,P,8,4,G,379.544232,0.3785,8G.5P
5,1,P,8,4,G,443.544232,0.3239,8G.5P
5,1,P,8,4,G,507.544232,0.2831,8G.5P
5,1,P,8,4,G,571.544232,0.2514,8G.5P
5,1,P,8,4,G,635.544232,0.2261,8G.5P
5,1,P,8,4,G,699.544232,0.2054,8G.5P
5,1,P,8,4,G,763.544232,0.1882,8G.5P
5,1,P,8,4,G,827.544232,0.1736,8G.5P
5,1,P,8,4,G,891.544232,0.1611,8G.5P
5,1,P,8,4,G,955.544232,0.1504,8G.5P
5,0,S,8,4,G,0.331752,78.51,8G.5S
5,0,S,8,4,G,0.3324586,94.73,8G.5S
5,0,S,8,4,G,0.3376798,120.0,8G.5S
5,0,S,8,4,G,0.438432,126.0,8G.5S
5,0,S,8,4,G,0.538432,112.2,8G.5S
5,0,S,8,4,G,0.638432,87.51,8G.5S
5,0,S,8,4,G,0.744232,81.6,8G.5S
5,0,S,8,4,G,0.944232,63.01,8G.5S
5,0,S,8,4,G,1.144232,51.37,8G.5S
5,0,S,8,4,G,1.344232,47.38,8G.5S
5,0,S,8,4,G,1.544232,48.55,8G.5S
5,0,S,8,4,G,2.544232,41.99,8G.5S
5,0,S,8,4,G,3.544232,32.54,8G.5S
5,0,S,8,4,G,4.544232,26.29,8G.5S
5,0,S,8,4,G,5.544232,21.32,8G.5S
5,0,S,8,4,G,7.544232,15.21,8G.5S
5,0,S,8,4,G,9.544232,12.15,8G.5S
5,0,S,8,4,G,11.544232,10.3,8G.5S
5,0,S,8,4,G,13.544232,8.895,8G.5S
5,0,S,8,4,G,15.544232,7.829,8G.5S
5,0,S,8,4,G,19.544232,6.253,8G.5S
5,0,S,8,4,G,23.544232,5.126,8G.5S
5,0,S,8,4,G,27.544232,4.341,8G.5S
5,0,S,8,4,G,31.544232,3.767,8G.5S
5,0,S,8,4,G,35.544232,3.329,8G.5S
5,0,S,8,4,G,43.544232,2.698,8G.5S
5,0,S,8,4,G,51.544232,2.268,8G.5S
5,0,S,8,4,G,59.544232,1.952,8G.5S
5,0,S,8,4,G,67.544232,1.716,8G.5S
5,0,S,8,4,G,75.544232,1.532,8G.5S
5,0,S,8,4,G,91.544232,1.255,8G.5S
5,0,S,8,4,G,107.544232,1.067,8G.5S
5,0,S,8,4,G,123.544232,0.9288,8G.5S
5,0,S,8,4,G,139.544232,0.8218,8G.5S
5,0,S,8,4,G,155.544232,0.7371,8G.5S
5,0,S,8,4,G,187.544232,0.6095,8G.5S
5,0,S,8,4,G,219.544232,0.5207,8G.5S
5,0,S,8,4,G,251.544232,0.4544,8G.5S
5,0,S,8,4,G,283.544232,0.4032,8G.5S
5,0,S,8,4,G,315.544232,0.3623,8G.5S
5,0,S,8,4,G,379.544232,0.3012,8G.5S
5,0,S,8,4,G,443.544232,0.2577,8G.5S
5,0,S,8,4,G,507.544232,0.2252,8G.5S
5,0,S,8,4,G,571.544232,0.1999,8G.5S
5,0,S,8,4,G,635.544232,0.1798,8G.5S
5,0,S,8,4,G,699.544232,0.1633,8G.5S
5,0,S,8,4,G,763.544232,0.1497,8G.5S
5,0,S,8,4,G,827.544232,0.1381,8G.5S
5,0,S,8,4,G,891.544232,0.1282,8G.5S
5,0,S,8,4,G,955.544232,0.1196,8G.5S
6,2,D,8,4,G,0.1654589,285.6,8G.6D
6,2,D,8,4,G,0.1661655,310.0,8G.6D
6,2,D,8,4,G,0.1713867,373.8,8G.6D
6,2,D,8,4,G,0.2721389,450.3,8G.6D
6,2,D,8,4,G,0.3721389,347.4,8G.6D
6,2,D,8,4,G,0.4721389,303.9,8G.6D
6,2,D,8,4,G,0.5779389,278.1,8G.6D
6,2,D,8,4,G,0.7779389,263.2,8G.6D
6,2,D,8,4,G,0.9779389,296.0,8G.6D
6,2,D,8,4,G,1.1779389,361.1,8G.6D
6,2,D,8,4,G,1.3779389,438.9,8G.6D
6,2,D,8,4,G,2.3779389,580.0,8G.6D
6,2,D,8,4,G,3.3779389,503.5,8G.6D
6,2,D,8,4,G,4.3779389,417.2,8G.6D
6,2,D,8,4,G,5.3779389,352.8,8G.6D
6,2,D,8,4,G,7.3779389,268.5,8G.6D
6,2,D,8,4,G,9.3779389,217.4,8G.6D
6,2,D,8,4,G,11.3779389,183.0,8G.6D
6,2,D,8,4,G,13.3779389,158.3,8G.6D
6,2,D,8,4,G,15.3779389,139.6,8G.6D
6,2,D,8,4,G,19.3779389,113.7,8G.6D
6,2,D,8,4,G,23.3779389,95.28,8G.6D
6,2,D,8,4,G,27.3779389,81.94,8G.6D
6,2,D,8,4,G,31.3779389,71.8,8G.6D
6,2,D,8,4,G,35.3779389,63.84,8G.6D
6,2,D,8,4,G,43.3779389,52.28,8G.6D
6,2,D,8,4,G,51.3779389,44.26,8G.6D
6,2,D,8,4,G,59.3779389,38.45,8G.6D
6,2,D,8,4,G,67.3779389,33.95,8G.6D
6,2,D,8,4,G,75.3779389,30.38,8G.6D
6,2,D,8,4,G,91.3779389,25.16,8G.6D
6,2,D,8,4,G,107.3779389,21.43,8G.6D
6,2,D,8,4,G,123.3779389,18.66,8G.6D
6,2,D,8,4,G,139.3779389,16.53,8G.6D
6,2,D,8,4,G,155.3779389,14.83,8G.6D
6,2,D,8,4,G,187.3779389,12.32,8G.6D
6,2,D,8,4,G,219.3779389,10.53,8G.6D
6,2,D,8,4,G,251.3779389,9.189,8G.6D
6,2,D,8,4,G,283.3779389,8.153,8G.6D
6,2,D,8,4,G,315.3779389,7.327,8G.6D
6,2,D,8,4,G,379.3779389,6.092,8G.6D
6,2,D,8,4,G,443.3779389,5.213,8G.6D
6,2,D,8,4,G,507.3779389,4.556,8G.6D
6,2,D,8,4,G,571.3779389,4.046,8G.6D
6,2,D,8,4,G,635.3779389,3.639,8G.6D
6,2,D,8,4,G,699.3779389,3.306,8G.6D
6,2,D,8,4,G,763.3779389,3.029,8G.6D
6,2,D,8,4,G,827.3779389,2.795,8G.6D
6,2,D,8,4,G,891.3779389,2.594,8G.6D
6,2,D,8,4,G,955.3779389,2.421,8G.6D
6,3,F,8,4,G,0.1654589,284.5,8G.6F
6,3,F,8,4,G,0.1661655,348.3,8G.6F
6,3,F,8,4,G,0.1713867,389.0,8G.6F
6,3,F,8,4,G,0.2721389,497.1,8G.6F
6,3,F,8,4,G,0.3721389,378.7,8G.6F
6,3,F,8,4,G,0.4721389,367.0,8G.6F
6,3,F,8,4,G,0.5779389,362.4,8G.6F
6,3,F,8,4,G,0.7779389,483.5,8G.6F
6,3,F,8,4,G,0.9779389,724.9,8G.6F
6,3,F,8,4,G,1.1779389,1019.0,8G.6F
6,3,F,8,4,G,1.3779389,1298.0,8G.6F
6,3,F,8,4,G,2.3779389,2032.0,8G.6F
6,3,F,8,4,G,3.3779389,2070.0,8G.6F
6,3,F,8,4,G,4.3779389,1932.0,8G.6F
6,3,F,8,4,G,5.3779389,1771.0,8G.6F
6,3,F,8,4,G,7.3779389,1491.0,8G.6F
6,3,F,8,4,G,9.3779389,1282.0,8G.6F
6,3,F,8,4,G,11.3779389,1126.0,8G.6F
6,3,F,8,4,G,13.3779389,1005.0,8G.6F
6,3,F,8,4,G,15.3779389,909.0,8G.6F
6,3,F,8,4,G,19.3779389,766.0,8G.6F
6,3,F,8,4,G,23.3779389,664.5,8G.6F
6,3,F,8,4,G,27.3779389,588.3,8G.6F
6,3,F,8,4,G,31.3779389,528.9,8G.6F
6,3,F,8,4,G,35.3779389,481.2,8G.6F
6,3,F,8,4,G,43.3779389,409.1,8G.6F
6,3,F,8,4,G,51.3779389,356.9,8G.6F
6,3,F,8,4,G,59.3779389,317.4,8G.6F
6,3,F,8,4,G,67.3779389,286.2,8G.6F
6,3,F,8,4,G,75.3779389,261.0,8G.6F
6,3,F,8,4,G,91.3779389,222.7,8G.6F
6,3,F,8,4,G,107.3779389,194.7,8G.6F
6,3,F,8,4,G,123.3779389,173.3,8G.6F
6,3,F,8,4,G,139.3779389,156.5,8G.6F
6,3,F,8,4,G,155.3779389,142.8,8G.6F
6,3,F,8,4,G,187.3779389,121.8,8G.6F
6,3,F,8,4,G,219.3779389,106.5,8G.6F
6,3,F,8,4,G,251.3779389,94.85,8G.6F
6,3,F,8,4,G,283.3779389,85.6,8G.6F
6,3,F,8,4,G,315.3779389,78.08,8G.6F
6,3,F,8,4,G,379.3779389,66.59,8G.6F
6,3,F,8,4,G,443.3779389,58.19,8G.6F
6,3,F,8,4,G,507.3779389,51.77,8G.6F
6,3,F,8,4,G,571.3779389,46.69,8G.6F
6,3,F,8,4,G,635.3779389,42.56,8G.6F
6,3,F,8,4,G,699.3779389,39.14,8G.6F
6,3,F,8,4,G,763.3779389,36.26,8G.6F
6,3,F,8,4,G,827.3779389,33.79,8G.6F
6,3,F,8,4,G,891.3779389,31.65,8G.6F
6,3,F,8,4,G,955.3779389,29.78,8G.6F
6,4,G,8,4,G,0.1654589,254.0,8G.6G
6,4,G,8,4,G,0.1661655,294.9,8G.6G
6,4,G,8,4,G,0.1713867,357.7,8G.6G
6,4,G,8,4,G,0.2721389,465.1,8G.6G
6,4,G,8,4,G,0.3721389,408.1,8G.6G
6,4,G,8,4,G,0.4721389,380.1,8G.6G
6,4,G,8,4,G,0.5779389,338.4,8G.6G
6,4,G,8,4,G,0.7779389,265.7,8G.6G
6,4,G,8,4,G,0.9779389,236.3,8G.6G
6,4,G,8,4,G,1.1779389,230.4,8G.6G
6,4,G,8,4,G,1.3779389,234.0,8G.6G
6,4,G,8,4,G,2.3779389,195.8,8G.6G
6,4,G,8,4,G,3.3779389,164.1,8G.6G
6,4,G,8,4,G,4.3779389,145.5,8G.6G
6,4,G,8,4,G,5.3779389,137.8,8G.6G
6,4,G,8,4,G,7.3779389,128.3,8G.6G
6,4,G,8,4,G,9.3779389,118.8,8G.6G
6,4,G,8,4,G,11.3779389,109.3,8G.6G
6,4,G,8,4,G,13.3779389,101.1,8G.6G
6,4,G,8,4,G,15.3779389,93.13,8G.6G
6,4,G,8,4,G,19.3779389,81.94,8G.6G
6,4,G,8,4,G,23.3779389,71.81,8G.6G
6,4,G,8,4,G,27.3779389,63.5,8G.6G
6,4,G,8,4,G,31.3779389,56.63,8G.6G
6,4,G,8,4,G,35.3779389,50.95,8G.6G
6,4,G,8,4,G,43.3779389,42.35,8G.6G
6,4,G,8,4,G,51.3779389,36.2,8G.6G
6,4,G,8,4,G,59.3779389,31.54,8G.6G
6,4,G,8,4,G,67.3779389,27.98,8G.6G
6,4,G,8,4,G,75.3779389,25.15,8G.6G
6,4,G,8,4,G,91.3779389,21.05,8G.6G
6,4,G,8,4,G,107.3779389,17.96,8G.6G
6,4,G,8,4,G,123.3779389,15.67,8G.6G
6,4,G,8,4,G,139.3779389,13.89,8G.6G
6,4,G,8,4,G,155.3779389,12.48,8G.6G
6,4,G,8,4,G,187.3779389,10.38,8G.6G
6,4,G,8,4,G,219.3779389,8.871,8G.6G
6,4,G,8,4,G,251.3779389,7.744,8G.6G
6,4,G,8,4,G,283.3779389,6.873,8G.6G
6,4,G,8,4,G,315.3779389,6.178,8G.6G
6,4,G,8,4,G,379.3779389,5.138,8G.6G
6,4,G,8,4,G,443.3779389,4.397,8G.6G
6,4,G,8,4,G,507.3779389,3.843,8G.6G
6,4,G,8,4,G,571.3779389,3.412,8G.6G
6,4,G,8,4,G,635.3779389,3.068,8G.6G
6,4,G,8,4,G,699.3779389,2.788,8G.6G
6,4,G,8,4,G,763.3779389,2.554,8G.6G
6,4,G,8,4,G,827.3779389,2.356,8G.6G
6,4,G,8,4,G,891.3779389,2.187,8G.6G
6,4,G,8,4,G,955.3779389,2.041,8G.6G
6,5,H,8,4,G,0.1654589,263.2,8G.6H
6,5,H,8,4,G,0.1661655,267.8,8G.6H
6,5,H,8,4,G,0.1713867,331.9,8G.6H
6,5,H,8,4,G,0.2721389,413.2,8G.6H
6,5,H,8,4,G,0.3721389,352.3,8G.6H
6,5,H,8,4,G,0.4721389,291.1,8G.6H
6,5,H,8,4,G,0.5779389,234.7,8G.6H
6,5,H,8,4,G,0.7779389,158.7,8G.6H
6,5,H,8,4,G,0.9779389,119.7,8G.6H
6,5,H,8,4,G,1.1779389,100.8,8G.6H
6,5,H,8,4,G,1.3779389,87.7,8G.6H
6,5,H,8,4,G,2.3779389,64.88,8G.6H
6,5,H,8,4,G,3.3779389,55.61,8G.6H
6,5,H,8,4,G,4.3779389,47.45,8G.6H
6,5,H,8,4,G,5.3779389,40.89,8G.6H
6,5,H,8,4,G,7.3779389,31.18,8G.6H
6,5,H,8,4,G,9.3779389,24.79,8G.6H
6,5,H,8,4,G,11.3779389,20.36,8G.6H
6,5,H,8,4,G,13.3779389,17.22,8G.6H
6,5,H,8,4,G,15.3779389,14.84,8G.6H
6,5,H,8,4,G,19.3779389,11.68,8G.6H
6,5,H,8,4,G,23.3779389,9.568,8G.6H
6,5,H,8,4,G,27.3779389,8.118,8G.6H
6,5,H,8,4,G,31.3779389,7.067,8G.6H
6,5,H,8,4,G,35.3779389,6.27,8G.6H
6,5,H,8,4,G,43.3779389,5.136,8G.6H
6,5,H,8,4,G,51.3779389,4.362,8G.6H
6,5,H,8,4,G,59.3779389,3.796,8G.6H
6,5,H,8,4,G,67.3779389,3.365,8G.6H
6,5,H,8,4,G,75.3779389,3.024,8G.6H
6,5,H,8,4,G,91.3779389,2.517,8G.6H
6,5,H,8,4,G,107.3779389,2.16,8G.6H
6,5,H,8,4,G,123.3779389,1.894,8G.6H
6,5,H,8,4,G,139.3779389,1.688,8G.6H
6,5,H,8,4,G,155.3779389,1.523,8G.6H
6,5,H,8,4,G,187.3779389,1.275,8G.6H
6,5,H,8,4,G,219.3779389,1.098,8G.6H
6,5,H,8,4,G,251.3779389,0.9651,8G.6H
6,5,H,8,4,G,283.3779389,0.8615,8G.6H
6,5,H,8,4,G,315.3779389,0.7783,8G.6H
6,5,H,8,4,G,379.3779389,0.6532,8G.6H
6,5,H,8,4,G,443.3779389,0.5634,8G.6H
6,5,H,8,4,G,507.3779389,0.4957,8G.6H
6,5,H,8,4,G,571.3779389,0.4428,8G.6H
6,5,H,8,4,G,635.3779389,0.4003,8G.6H
6,5,H,8,4,G,699.3779389,0.3654,8G.6H
6,5,H,8,4,G,763.3779389,0.3362,8G.6H
6,5,H,8,4,G,827.3779389,0.3114,8G.6H
6,5,H,8,4,G,891.3779389,0.2901,8G.6H
6,5,H,8,4,G,955.3779389,0.2716,8G.6H
6,1,P,8,4,G,0.1654589,263.1,8G.6P
6,1,P,8,4,G,0.1661655,281.8,8G.6P
6,1,P,8,4,G,0.1713867,407.8,8G.6P
6,1,P,8,4,G,0.2721389,451.0,8G.6P
6,1,P,8,4,G,0.3721389,339.9,8G.6P
6,1,P,8,4,G,0.4721389,290.2,8G.6P
6,1,P,8,4,G,0.5779389,258.5,8G.6P
6,1,P,8,4,G,0.7779389,207.2,8G.6P
6,1,P,8,4,G,0.9779389,177.7,8G.6P
6,1,P,8,4,G,1.1779389,172.0,8G.6P
6,1,P,8,4,G,1.3779389,183.5,8G.6P
6,1,P,8,4,G,2.3779389,230.8,8G.6P
6,1,P,8,4,G,3.3779389,198.1,8G.6P
6,1,P,8,4,G,4.3779389,165.1,8G.6P
6,1,P,8,4,G,5.3779389,140.4,8G.6P
6,1,P,8,4,G,7.3779389,109.1,8G.6P
6,1,P,8,4,G,9.3779389,90.14,8G.6P
6,1,P,8,4,G,11.3779389,76.86,8G.6P
6,1,P,8,4,G,13.3779389,66.78,8G.6P
6,1,P,8,4,G,15.3779389,59.08,8G.6P
6,1,P,8,4,G,19.3779389,47.77,8G.6P
6,1,P,8,4,G,23.3779389,40.01,8G.6P
6,1,P,8,4,G,27.3779389,34.36,8G.6P
6,1,P,8,4,G,31.3779389,30.1,8G.6P
6,1,P,8,4,G,35.3779389,26.76,8G.6P
6,1,P,8,4,G,43.3779389,21.91,8G.6P
6,1,P,8,4,G,51.3779389,18.55,8G.6P
6,1,P,8,4,G,59.3779389,16.08,8G.6P
6,1,P,8,4,G,67.3779389,14.19,8G.6P
6,1,P,8,4,G,75.3779389,12.69,8G.6P
6,1,P,8,4,G,91.3779389,10.48,8G.6P
6,1,P,8,4,G,107.3779389,8.923,8G.6P
6,1,P,8,4,G,123.3779389,7.766,8G.6P
6,1,P,8,4,G,139.3779389,6.874,8G.6P
6,1,P,8,4,G,155.3779389,6.166,8G.6P
6,1,P,8,4,G,187.3779389,5.114,8G.6P
6,1,P,8,4,G,219.3779389,4.368,8G.6P
6,1,P,8,4,G,251.3779389,3.811,8G.6P
6,1,P,8,4,G,283.3779389,3.381,8G.6P
6,1,P,8,4,G,315.3779389,3.038,8G.6P
6,1,P,8,4,G,379.3779389,2.525,8G.6P
6,1,P,8,4,G,443.3779389,2.161,8G.6P
6,1,P,8,4,G,507.3779389,1.888,8G.6P
6,1,P,8,4,G,571.3779389,1.676,8G.6P
6,1,P,8,4,G,635.3779389,1.508,8G.6P
6,1,P,8,4,G,699.3779389,1.37,8G.6P
6,1,P,8,4,G,763.3779389,1.255,8G.6P
6,1,P,8,4,G,827.3779389,1.158,8G.6P
6,1,P,8,4,G,891.3779389,1.075,8G.6P
6,1,P,8,4,G,955.3779389,1.003,8G.6P
6,0,S,8,4,G,0.1654589,249.5,8G.6S
6,0,S,8,4,G,0.1661655,320.6,8G.6S
6,0,S,8,4,G,0.1713867,349.8,8G.6S
6,0,S,8,4,G,0.2721389,433.0,8G.6S
6,0,S,8,4,G,0.3721389,348.5,8G.6S
6,0,S,8,4,G,0.4721389,298.4,8G.6S
6,0,S,8,4,G,0.5779389,249.1,8G.6S
6,0,S,8,4,G,0.7779389,206.4,8G.6S
6,0,S,8,4,G,0.9779389,172.4,8G.6S
6,0,S,8,4,G,1.1779389,156.0,8G.6S
6,0,S,8,4,G,1.3779389,160.0,8G.6S
6,0,S,8,4,G,2.3779389,183.2,8G.6S
6,0,S,8,4,G,3.3779389,147.6,8G.6S
6,0,S,8,4,G,4.3779389,122.1,8G.6S
6,0,S,8,4,G,5.3779389,105.0,8G.6S
6,0,S,8,4,G,7.3779389,82.8,8G.6S
6,0,S,8,4,G,9.3779389,68.36,8G.6S
6,0,S,8,4,G,11.3779389,57.8,8G.6S
6,0,S,8,4,G,13.3779389,49.68,8G.6S
6,0,S,8,4,G,15.3779389,43.82,8G.6S
6,0,S,8,4,G,19.3779389,35.61,8G.6S
6,0,S,8,4,G,23.3779389,29.55,8G.6S
6,0,S,8,4,G,27.3779389,25.08,8G.6S
6,0,S,8,4,G,31.3779389,21.7,8G.6S
6,0,S,8,4,G,35.3779389,19.1,8G.6S
6,0,S,8,4,G,43.3779389,15.48,8G.6S
6,0,S,8,4,G,51.3779389,13.03,8G.6S
6,0,S,8,4,G,59.3779389,11.33,8G.6S
6,0,S,8,4,G,67.3779389,9.984,8G.6S
6,0,S,8,4,G,75.3779389,8.92,8G.6S
6,0,S,8,4,G,91.3779389,7.341,8G.6S
6,0,S,8,4,G,107.3779389,6.247,8G.6S
6,0,S,8,4,G,123.3779389,5.434,8G.6S
6,0,S,8,4,G,139.3779389,4.81,8G.6S
6,0,S,8,4,G,155.3779389,4.314,8G.6S
6,0,S,8,4,G,187.3779389,3.58,8G.6S
6,0,S,8,4,G,219.3779389,3.059,8G.6S
6,0,S,8,4,G,251.3779389,2.67,8G.6S
6,0,S,8,4,G,283.3779389,2.369,8G.6S
6,0,S,8,4,G,315.3779389,2.129,8G.6S
6,0,S,8,4,G,379.3779389,1.77,8G.6S
6,0,S,8,4,G,443.3779389,1.514,8G.6S
6,0,S,8,4,G,507.3779389,1.323,8G.6S
6,0,S,8,4,G,571.3779389,1.175,8G.6S
6,0,S,8,4,G,635.3779389,1.057,8G.6S
6,0,S,8,4,G,699.3779389,0.9601,8G.6S
6,0,S,8,4,G,763.3779389,0.8797,8G.6S
6,0,S,8,4,G,827.3779389,0.8117,8G.6S
6,0,S,8,4,G,891.3779389,0.7534,8G.6S
6,0,S,8,4,G,955.3779389,0.703,8G.6S
7,2,D,8,4,G,0.0651894,1139.0,8G.7D
7,2,D,8,4,G,0.065896,1202.0,8G.7D
7,2,D,8,4,G,0.0711172,1547.0,8G.7D
7,2,D,8,4,G,0.1718694,1800.0,8G.7D
7,2,D,8,4,G,0.2718694,5221.0,8G.7D
7,2,D,8,4,G,0.3718694,11120.0,8G.7D
7,2,D,8,4,G,0.4776694,16130.0,8G.7D
7,2,D,8,4,G,0.6776694,20110.0,8G.7D
7,2,D,8,4,G,0.8776694,19830.0,8G.7D
7,2,D,8,4,G,1.0776694,18160.0,8G.7D
7,2,D,8,4,G,1.2776694,16340.0,8G.7D
7,2,D,8,4,G,2.2776694,10220.0,8G.7D
7,2,D,8,4,G,3.2776694,7374.0,8G.7D
7,2,D,8,4,G,4.2776694,5781.0,8G.7D
7,2,D,8,4,G,5.2776694,4760.0,8G.7D
7,2,D,8,4,G,7.2776694,3527.0,8G.7D
7,2,D,8,4,G,9.2776694,2809.0,8G.7D
7,2,D,8,4,G,11.2776694,2334.0,8G.7D
7,2,D,8,4,G,13.2776694,1997.0,8G.7D
7,2,D,8,4,G,15.2776694,1746.0,8G.7D
7,2,D,8,4,G,19.2776694,1395.0,8G.7D
7,2,D,8,4,G,23.2776694,1162.0,8G.7D
7,2,D,8,4,G,27.2776694,994.9,8G.7D
7,2,D,8,4,G,31.2776694,869.6,8G.7D
7,2,D,8,4,G,35.2776694,772.3,8G.7D
7,2,D,8,4,G,43.2776694,630.7,8G.7D
7,2,D,8,4,G,51.2776694,532.9,8G.7D
7,2,D,8,4,G,59.2776694,461.1,8G.7D
7,2,D,8,4,G,67.2776694,406.4,8G.7D
7,2,D,8,4,G,75.2776694,363.4,8G.7D
7,2,D,8,4,G,91.2776694,300.1,8G.7D
7,2,D,8,4,G,107.2776694,255.4,8G.7D
7,2,D,8,4,G,123.2776694,222.3,8G.7D
7,2,D,8,4,G,139.2776694,196.8,8G.7D
7,2,D,8,4,G,155.2776694,176.6,8G.7D
7,2,D,8,4,G,187.2776694,146.5,8G.7D
7,2,D,8,4,G,219.2776694,125.1,8G.7D
7,2,D,8,4,G,251.2776694,109.2,8G.7D
7,2,D,8,4,G,283.2776694,96.88,8G.7D
7,2,D,8,4,G,315.2776694,87.05,8G.7D
7,2,D,8,4,G,379.2776694,72.37,8G.7D
7,2,D,8,4,G,443.2776694,61.93,8G.7D
7,2,D,8,4,G,507.2776694,54.13,8G.7D
7,2,D,8,4,G,571.2776694,48.07,8G.7D
7,2,D,8,4,G,635.2776694,43.22,8G.7D
7,2,D,8,4,G,699.2776694,39.27,8G.7D
7,2,D,8,4,G,763.2776694,35.98,8G.7D
7,2,D,8,4,G,827.2776694,33.19,8G.7D
7,2,D,8,4,G,891.2776694,30.81,8G.7D
7,2,D,8,4,G,955.2776694,28.75,8G.7D
7,3,F,8,4,G,0.0651894,1055.0,8G.7F
7,3,F,8,4,G,0.065896,1189.0,8G.7F
7,3,F,8,4,G,0.0711172,1256.0,8G.7F
7,3,F,8,4,G,0.1718694,1866.0,8G.7F
7,3,F,8,4,G,0.2718694,4623.0,8G.7F
7,3,F,8,4,G,0.3718694,11990.0,8G.7F
7,3,F,8,4,G,0.4776694,20710.0,8G.7F
7,3,F,8,4,G,0.6776694,32540.0,8G.7F
7,3,F,8,4,G,0.8776694,37900.0,8G.7F
7,3,F,8,4,G,1.0776694,39550.0,8G.7F
7,3,F,8,4,G,1.2776694,39460.0,8G.7F
7,3,F,8,4,G,2.2776694,33380.0,8G.7F
7,3,F,8,4,G,3.2776694,27850.0,8G.7F
7,3,F,8,4,G,4.2776694,23860.0,8G.7F
7,3,F,8,4,G,5.2776694,20930.0,8G.7F
7,3,F,8,4,G,7.2776694,16920.0,8G.7F
7,3,F,8,4,G,9.2776694,14290.0,8G.7F
7,3,F,8,4,G,11.2776694,12430.0,8G.7F
7,3,F,8,4,G,13.2776694,11030.0,8G.7F
7,3,F,8,4,G,15.2776694,9943.0,8G.7F
7,3,F,8,4,G,19.2776694,8344.0,8G.7F
7,3,F,8,4,G,23.2776694,7222.0,8G.7F
7,3,F,8,4,G,27.2776694,6387.0,8G.7F
7,3,F,8,4,G,31.2776694,5738.0,8G.7F
7,3,F,8,4,G,35.2776694,5218.0,8G.7F
7,3,F,8,4,G,43.2776694,4435.0,8G.7F
7,3,F,8,4,G,51.2776694,3870.0,8G.7F
7,3,F,8,4,G,59.2776694,3442.0,8G.7F
7,3,F,8,4,G,67.2776694,3105.0,8G.7F
7,3,F,8,4,G,75.2776694,2832.0,8G.7F
7,3,F,8,4,G,91.2776694,2417.0,8G.7F
7,3,F,8,4,G,107.2776694,2114.0,8G.7F
7,3,F,8,4,G,123.2776694,1883.0,8G.7F
7,3,F,8,4,G,139.2776694,1700.0,8G.7F
7,3,F,8,4,G,155.2776694,1552.0,8G.7F
7,3,F,8,4,G,187.2776694,1325.0,8G.7F
7,3,F,8,4,G,219.2776694,1160.0,8G.7F
7,3,F,8,4,G,251.2776694,1033.0,8G.7F
7,3,F,8,4,G,283.2776694,932.3,8G.7F
7,3,F,8,4,G,315.2776694,850.7,8G.7F
7,3,F,8,4,G,379.2776694,725.9,8G.7F
7,3,F,8,4,G,443.2776694,634.6,8G.7F
7,3,F,8,4,G,507.2776694,564.7,8G.7F
7,3,F,8,4,G,571.2776694,509.5,8G.7F
7,3,F,8,4,G,635.2776694,464.6,8G.7F
7,3,F,8,4,G,699.2776694,427.3,8G.7F
7,3,F,8,4,G,763.2776694,395.9,8G.7F
7,3,F,8,4,G,827.2776694,369.0,8G.7F
